Id,SalePrice
1770,172160.60573481908
1771,105537.6297212271
1772,140480.41635991028
1773,111744.39953981433
1774,140452.82333163125
1775,143452.7753241309
1776,131200.0608073501
1777,114078.46471029567
1778,153246.3560308786
1779,122390.00382340956
1780,182590.590701818
1781,116495.89151184121
1782,60474.2833663444
1783,141054.21169876913
1784,114432.92149122269
1785,128868.92557592201
1786,144389.73735176306
1787,176029.5827339685
1788,72692.27998980763
1789,97940.14142778004
1790,45567.85865979362
1791,208703.901727668
1792,154878.35137015628
1793,138293.1849417705
1794,176155.84077001596
1795,134670.1996235256
1796,135627.0269664768
1797,134502.7072379212
1798,110278.64560201089
1799,95246.8927777058
1800,125860.04014987266
1801,114348.1068285557
1802,137261.99111248902
1803,157880.61119244806
1804,140856.34759181459
1805,139218.54863220896
1806,132651.46032639313
1807,163127.20818036376
1808,121769.49859438464
1809,116216.00808496214
1810,142335.95528547303
1811,128852.1024262365
1812,115626.9547969026
1813,118919.86921120947
1814,101551.1198163135
1815,20882.511499155313
1816,116697.21054931823
1817,130473.56826846534
1818,192189.1989085963
1819,147327.85254969425
1820,51481.63588466495
1821,136982.2526628573
1822,161176.4337929571
1823,51851.347475305665
1824,141135.87782833772
1825,133907.08442922682
1826,105184.21468578093
1827,87362.4960272382
1828,131059.53051438788
1829,139514.34444392752
1830,148152.10529477848
1831,153855.47342284583
1832,71790.42808097438
1833,152193.58160407748
1834,130620.32232574117
1835,110697.52008842072
1836,127103.57218989707
1837,81816.1943228289
1838,111910.07769385027
1839,127850.08710780041
1840,133361.4489934505
1841,117420.82294214377
1842,91952.69977631886
1843,107455.10957014398
1844,130302.79486786947
1845,128506.71893476113
1846,149730.64809936238
1847,162546.63411799446
1848,26003.326769714942
1849,109225.31937684934
1850,115623.6313378471
1851,153940.33771631634
1852,125966.2607234118
1853,132685.95459926385
1854,179326.0559345414
1855,161814.27294949023
1856,225593.0770483811
1857,151889.08222928527
1858,146325.77236472792
1859,111558.09260812588
1860,154212.62782198424
1861,110535.71776340902
1862,290890.3263865877
1863,290227.235807674
1864,290241.76011550985
1865,353662.0194039815
1866,353290.7329268507
1867,232418.4249601718
1868,309510.10142859444
1869,223264.22554212436
1870,234898.48836585204
1871,262330.94360223925
1872,191201.3942896421
1873,235344.00237496337
1874,132121.9447382465
1875,189166.28123508953
1876,190378.49685064005
1877,215114.38330983045
1878,209269.80077240104
1879,122378.74897297751
1880,126959.0859964788
1881,246520.9419105805
1882,254231.76543430728
1883,193912.0092133889
1884,208209.09276285348
1885,243369.85221372545
1886,286825.79599000723
1887,233875.33596707648
1888,269930.1057136804
1889,173212.99150473299
1890,90925.02004213491
1891,126913.93194957869
1892,83792.62977708643
1893,135759.17743147328
1894,102438.39024153189
1895,133512.63918668963
1896,127496.09596865322
1897,101135.01361730555
1898,109574.0080018444
1899,161778.75794171076
1900,140408.9021292245
1901,150315.7904529604
1902,125966.74804731202
1903,200802.06160871685
1904,129975.28775249491
1905,190091.88005255535
1906,148103.97444244707
1907,209812.0620341401
1908,109463.72924164799
1909,151169.59290125477
1910,126444.94498243625
1911,193145.8849947916
1912,279089.67755369213
1913,162183.318259574
1914,65847.33023062116
1915,310026.34029572085
1916,4514.359103419352
1917,254060.76125737745
1918,139739.2058732831
1919,174610.28622081713
1920,159612.72746659862
1921,361252.14588314435
1922,327069.66799473506
1923,233563.71334598516
1924,204663.08498250763
1925,212673.92041046894
1926,370091.747279393
1927,132778.73120234092
1928,165599.94126232085
1929,120028.91142914072
1930,133499.21796647622
1931,141620.52386025572
1932,139320.12359976582
1933,176741.4236113215
1934,170657.00437217858
1935,169014.98143552872
1936,186569.72061791178
1937,178549.69013749738
1938,189101.22544489638
1939,239422.9707685057
1940,182968.17740868265
1941,169644.69928039005
1942,195254.87736995518
1943,201113.84995988128
1944,318589.26180955954
1945,355084.8271431229
1946,138757.66485995636
1947,280433.43247895036
1948,173935.46611630614
1949,259749.25833254633
1950,199640.4915688848
1951,272514.2653680281
1952,229999.98612782848
1953,200622.33866174612
1954,189525.15071986942
1955,119316.42621864681
1956,314827.49366704095
1957,150573.57867081766
1958,291507.2783144135
1959,137812.94817177346
1960,103900.58211183548
1961,124785.25564420829
1962,97697.30875817593
1963,110900.9784703569
1964,99697.23892069189
1965,141990.20840900764
1966,141385.8447414816
1967,285685.8963902937
1968,375574.8306604163
1969,361706.57900965726
1970,351161.5672856446
1971,418110.8838697253
1972,351755.85353979515
1973,296040.2686361298
1974,323299.5518817927
1975,437991.69620295195
1976,270437.8597748177
1977,341922.3960748976
1978,308811.2925122257
1979,310909.3600790864
1980,180583.496832944
1981,336336.0341997398
1982,211159.39146094257
1983,199062.5047190215
1984,186114.9417409352
1985,222165.23381296033
1986,216449.2215899448
1987,196085.1638271294
1988,186692.4584891065
1989,208249.03218161338
1990,224814.6193893461
1991,217253.8116411036
1992,243883.3089653093
1993,184136.29462145432
1994,239615.73540287814
1995,182321.17763773585
1996,282334.74536365736
1997,311382.3482422617
1998,287109.01924548997
1999,276930.304192425
2000,301498.91085196636
2001,291032.60558475554
2002,253242.99488367233
2003,260494.65253740968
2004,287683.10338897887
2005,240397.15223085298
2006,213452.28116565547
2007,252586.12553926324
2008,226701.28094670223
2009,205981.1128493715
2010,213233.16092775622
2011,137528.65416326653
2012,182305.42475315672
2013,183124.86320639122
2014,200429.5034935698
2015,217749.88035437837
2016,198326.1874903068
2017,207702.5593503043
2018,110722.39307708666
2019,134123.89653404197
2020,79834.98817236302
2021,95061.18128943769
2022,179838.83031712426
2023,153567.409708387
2024,284694.1162350392
2025,327979.4149808455
2026,179121.01420111884
2027,158901.6671680659
2028,155901.34093560465
2029,172190.62912936183
2030,272902.95073449914
2031,249081.06366084004
2032,268916.1948558022
2033,265489.39853945654
2034,180156.9330230048
2035,212583.1990464013
2036,220975.2926022294
2037,225779.6287206621
2038,328228.92210504785
2039,219453.46463999967
2040,332413.3508940721
2041,297836.24952869955
2042,204959.06257867557
2043,173592.825219878
2044,174675.1069862421
2045,209195.36736567784
2046,127241.6601396692
2047,136284.01795373578
2048,149790.7292835114
2049,126422.02140360605
2050,178007.0243722126
2051,115214.55776737677
2052,114786.30431311415
2053,147532.4385335024
2054,81731.22955465922
2055,172108.9589557366
2056,151778.2397022918
2057,107711.38499789941
2058,214101.8670445867
2059,125053.44937038748
2060,181490.625070557
2061,181336.64028593246
2062,113744.41098342277
2063,121495.03689451539
2064,118054.54634842742
2065,128141.53160861973
2066,169658.29643798713
2067,110667.52857487393
2068,131415.4936934018
2069,76699.72222867096
2070,107429.31622552406
2071,79009.64699645992
2072,144287.39639004786
2073,129069.91181587521
2074,174568.1681453511
2075,142810.806103606
2076,125594.5223553339
2077,145247.7718818921
2078,110284.7174045723
2079,141351.4201335027
2080,118499.43383220467
2081,124442.17817509454
2082,107111.87738139904
2083,146752.02685010736
2084,94909.3448568075
2085,105917.82421816234
2086,111108.44251816743
2087,130072.59456444299
2088,100955.45176451234
2089,84393.80076825852
2090,132646.95116809197
2091,77636.81577430014
2092,132868.73520382796
2093,167485.51967754518
2094,127452.2544518474
2095,136333.54032789753
2096,84981.10055131279
2097,110729.26691727666
2098,141276.50336162606
2099,15954.266399236629
2100,39652.69269188517
2101,117879.26319977827
2102,144145.93513450655
2103,91488.48028353229
2104,149436.9403305701
2105,154380.1554094525
2106,49480.01466047531
2107,191534.50353706256
2108,125694.5067859178
2109,96289.25362817175
2110,114852.02492317534
2111,158120.60043553472
2112,129225.34498220915
2113,129356.11672558193
2114,130477.65565582667
2115,167504.27264394402
2116,98529.77309416281
2117,137449.33627420315
2118,127104.17540020798
2119,107418.20998680172
2120,132004.80071984162
2121,75183.63956573443
2122,95269.38668637164
2123,77716.48574407748
2124,171985.00565503584
2125,137732.23589063715
2126,151271.65387215232
2127,161509.78547436092
2128,146993.1298891995
2129,80134.01466367906
2130,122122.98490140843
2131,136364.90677416278
2132,107814.51165205799
2133,117144.09316158202
2134,122808.55775184231
2135,107221.16188376164
2136,51979.871982904384
2137,102109.69616510742
2138,145902.82690724614
2139,144366.4987092358
2140,143340.03582981369
2141,155844.49861654895
2142,121232.75495297485
2143,148255.12886299472
2144,103843.37265676656
2145,135140.09625353827
2146,164968.5072157029
2147,142923.04067177488
2148,142806.67309789825
2149,162008.06222228426
2150,218698.045636968
2151,131922.33094036486
2152,179271.50375773152
2153,197627.06839438993
2154,106566.53878749837
2155,138154.8314777955
2156,269760.9955191375
2157,239231.92684705858
2158,238032.1321032038
2159,229927.0164297633
2160,193617.1791609074
2161,258764.65251654014
2162,357722.43434875156
2163,367517.9200580276
2164,243228.9658176361
2165,198196.63362484472
2166,149475.33434088156
2167,215179.73037422495
2168,193624.96175645106
2169,204284.0242152682
2170,220097.72640497098
2171,164502.64429059066
2172,128591.14997339924
2173,169716.37087047845
2174,230710.6775133703
2175,277348.390808498
2176,299189.5255444702
2177,241813.01567959995
2178,230555.47691564006
2179,143669.73257686826
2180,199234.1508610563
2181,205339.60814533755
2182,228830.88403300266
2183,202091.9887722528
2184,119087.7170532581
2185,127356.7803417889
2186,151735.2108209578
2187,161784.86611475982
2188,167668.45774498093
2189,302682.7907673023
2190,57317.84931644285
2191,48316.55449432554
2192,71529.09338833764
2193,120112.91052325629
2194,89925.64801724255
2195,101928.96186516201
2196,106583.95027830382
2197,118929.78368506138
2198,164271.69900419237
2199,185832.9878122185
2200,126535.95507058082
2201,143006.49139908399
2202,228641.17320948467
2203,116716.07880225452
2204,155960.9049372417
2205,104650.31044565281
2206,135035.52609159937
2207,187472.18965352443
2208,222508.17039947817
2209,199190.7364201825
2210,123500.20398330735
2211,119402.81549603725
2212,136491.6577672679
2213,105070.63446267624
2214,155789.89940885222
2215,91850.16366533237
2216,147714.78138989396
2217,74529.17441900191
2218,96526.72291347734
2219,90205.17680785665
2220,51392.091738597956
2221,311112.96217770805
2222,279395.18464340223
2223,302375.8260699329
2224,221482.64943906176
2225,122702.12453055591
2226,184027.98064866476
2227,223005.3820586847
2228,284260.3771787188
2229,236803.9732402917
2230,136987.48200413724
2231,218463.66736763786
2232,181641.22310955636
2233,195766.0718560135
2234,269698.4167479924
2235,243207.89126979187
2236,248613.7656636103
2237,315177.6670109173
2238,193305.02319119312
2239,117569.2198710416
2240,167800.2366266048
2241,144163.2690737578
2242,110786.40451633465
2243,123646.06206460879
2244,104183.67015097383
2245,97511.2869956945
2246,146954.2675859565
2247,113249.44070103718
2248,111729.08669043193
2249,117933.7719113431
2250,122232.93206183729
2251,94346.5197720658
2252,179820.7161674979
2253,149291.5578077985
2254,174487.5899744467
2255,188840.66201586765
2256,192718.35128660174
2257,202909.8622388828
2258,170816.32975273975
2259,178263.08766331105
2260,116533.83685959596
2261,188902.53007624764
2262,201561.58025590028
2263,349744.91397059336
2264,411553.7465283633
2265,143849.30892540328
2266,268898.7646059734
2267,331293.2706270227
2268,371700.2510684198
2269,164885.24591757916
2270,212158.4562079783
2271,224934.56972920988
2272,255012.8974286334
2273,169369.80361828883
2274,183655.8234278462
2275,158529.61251513008
2276,204577.119554915
2277,185013.17065003887
2278,144039.39924868313
2279,126411.41927064839
2280,101545.57062053634
2281,175446.91122202715
2282,188421.49066991126
2283,117232.41760911769
2284,127181.17282732413
2285,137182.3410950466
2286,115385.90996795101
2287,360570.3345197919
2288,276290.460149789
2289,290241.1060574197
2290,391574.3577361605
2291,320024.31899927557
2292,387986.1222123478
2293,409962.11063180445
2294,347173.50530153606
2295,435421.6814526543
2296,234963.64785800572
2297,345805.2371235669
2298,344763.6119640018
2299,334852.5319671286
2300,300595.12668677606
2301,322592.7506437907
2302,245512.69453617255
2303,241676.58262205403
2304,234106.50228189025
2305,208643.78010541713
2306,206790.2668167085
2307,215708.8502928964
2308,218952.57721664407
2309,304596.11439276254
2310,201123.04536973103
2311,212284.65384899057
2312,191456.82235576143
2313,181424.542949036
2314,189895.87151534762
2315,193096.4635536722
2316,216801.17966601695
2317,198471.0115404101
2318,199424.1208257766
2319,199710.60960697848
2320,188672.33209433826
2321,239102.94304839429
2322,205694.81405236013
2323,195898.07282702625
2324,197806.59346508118
2325,224777.38256938243
2326,189218.65585915348
2327,210506.61176834512
2328,231319.16275690054
2329,192062.93148213252
2330,184669.36138570728
2331,318013.915575468
2332,357816.0418468993
2333,297226.5237916289
2334,250415.350326346
2335,280505.3737796098
2336,291544.27915015235
2337,193263.1787154288
2338,249162.83021653863
2339,226477.1470808196
2340,394869.15592883364
2341,207135.53146009054
2342,240357.11477162247
2343,228982.38996397099
2344,225586.02658169717
2345,228735.22714258218
2346,208387.27998925908
2347,193478.4303826522
2348,244206.30722994078
2349,184907.70972366352
2350,311063.1100886739
2351,267328.09414475784
2352,254636.2609471106
2353,250367.70129037346
2354,125439.19321263582
2355,145543.76812169887
2356,163933.44054208603
2357,202847.12917204923
2358,206344.1248381941
2359,114549.05476780981
2360,120184.2510685348
2361,130415.82495815028
2362,264851.25808830396
2363,159229.76615620358
2364,186938.81544641382
2365,228485.70244572684
2366,193166.0522624259
2367,220480.1407983373
2368,210572.32851414965
2369,202978.05148879671
2370,169191.0026082988
2371,169244.89985000063
2372,198156.0005717522
2373,297157.6796562709
2374,302243.59394372115
2375,235610.64734513126
2376,292897.3725469215
2377,323256.19809672073
2378,139953.36135755572
2379,214923.74197810795
2380,165422.7194748849
2381,168686.5338397813
2382,218093.5993571754
2383,202800.97172700567
2384,249812.8605492015
2385,171349.05830594152
2386,134111.36058254773
2387,129652.52262159553
2388,115791.92485215934
2389,120117.24944034545
2390,152868.84434778662
2391,126510.10584004037
2392,103751.65445813304
2393,176248.9472379554
2394,126064.63410117896
2395,204514.75451659784
2396,147711.279043603
2397,216627.17578626843
2398,117402.74855315755
2399,74444.85058224527
2400,67153.44887329754
2401,120958.2575537404
2402,139780.03872606787
2403,131778.50597195467
2404,148254.47241868265
2405,164567.22394224675
2406,144280.77347395848
2407,129413.84463086259
2408,152462.7197322084
2409,106962.63112265617
2410,187544.61395208165
2411,103845.31222755252
2412,158183.32559009432
2413,119043.73060895572
2414,155807.95364286052
2415,132442.33793685003
2416,130342.47101870133
2417,130530.9804711868
2418,127311.75485869823
2419,130254.97267126385
2420,116379.77719684644
2421,122198.97892136686
2422,96620.46867977362
2423,139265.02850909904
2424,148551.16682996228
2425,190955.03204775136
2426,130505.92469376395
2427,135567.43243675865
2428,185613.97508060164
2429,100144.10740144434
2430,128042.8885558634
2431,92350.8394725346
2432,143867.9426035951
2433,138628.0977646974
2434,130279.0479108605
2435,149291.41006235871
2436,112016.68811598932
2437,101413.81149590621
2438,115586.33696356579
2439,103939.7357401282
2440,129119.67885648413
2441,134822.75576829189
2442,96486.7148531815
2443,142854.7005432821
2444,121022.32295548357
2445,104996.23686392233
2446,137140.78647885076
2447,206615.66683747293
2448,134900.66844111145
2449,117631.73753456282
2450,159893.25838788855
2451,113908.46719764965
2452,199099.40693416982
2453,86745.61852139747
2454,106836.39848891785
2455,117582.85062721116
2456,156884.65233486635
2457,130295.54414028535
2458,131740.70397742628
2459,112216.94754349347
2460,145217.36670408747
2461,125669.3214400427
2462,129566.97433515266
2463,143996.03220723453
2464,172881.2271927297
2465,136381.0425390373
2466,127687.43533060467
2467,160348.61821856117
2468,88520.4898502361
2469,88424.42920092354
2470,189072.59681612696
2471,218645.18385430146
2472,164124.06933883368
2473,116626.42313296883
2474,85052.88107260899
2475,211726.77713524224
2476,105726.01157565182
2477,108562.24208900402
2478,151937.31223287666
2479,99502.08394117281
2480,148006.50789491436
2481,135409.42460069503
2482,126996.50113943708
2483,96663.19608598389
2484,128023.38189281384
2485,128378.42328166403
2486,137125.5171741126
2487,197490.66452735732
2488,178236.43506868556
2489,153822.8348546431
2490,146251.92954031425
2491,108148.75214701262
2492,197825.78109845123
2493,158316.29798614513
2494,152460.47332893615
2495,80417.65180240734
2496,239515.8667280753
2497,164522.77424720395
2498,88672.24260488781
2499,78079.73726774775
2500,112606.51264232676
2501,154405.0941979424
2502,150711.55394166522
2503,112094.72347105667
2504,163184.40635370743
2505,227533.4412135561
2506,265742.2577569303
2507,281985.4359859922
2508,269543.89881439414
2509,226608.0378604813
2510,219900.71639537066
2511,188210.1911389341
2512,211689.2114088952
2513,246261.9984437544
2514,287711.50095250434
2515,137745.68280808907
2516,181197.36190532031
2517,133816.22760929982
2518,148132.045427758
2519,233616.2220859467
2520,223172.6105740047
2521,201906.17546525598
2522,229032.94704315625
2523,117809.94669687003
2524,136770.48910573684
2525,133964.81454426073
2526,147029.45174030936
2527,130612.55297953915
2528,122721.00762339472
2529,137361.50648909993
2530,120631.41402741405
2531,242396.98669737368
2532,228511.76713798335
2533,209277.83253588667
2534,256679.54302088055
2535,278651.7107301033
2536,238679.9952984904
2537,242919.43237471906
2538,195449.3721900566
2539,209516.202770815
2540,185888.2484296325
2541,195303.16833301284
2542,173534.50421324628
2543,115594.5976674098
2544,116957.73347845394
2545,138092.52588600176
2546,135991.95238756714
2547,144364.44640769577
2548,156534.17065465567
2549,149742.62966164155
2550,610532.668640642
2551,145378.35510284686
2552,147551.06598733505
2553,69560.75029468536
2554,72713.48451911449
2555,111891.15874963393
2556,85030.43466189038
2557,90161.78760326514
2558,144208.60293779452
2559,124304.19326882483
2560,139523.77466241596
2561,148030.8598419272
2562,130573.7999001164
2563,133165.85051705455
2564,195197.20612132153
2565,110546.22312589642
2566,132841.54422708997
2567,103636.23580556037
2568,187369.20899062883
2569,207278.25833541038
2570,124285.99885732308
2571,167491.51472522784
2572,161343.18258719495
2573,211722.888328864
2574,254271.85367939994
2575,146386.8676099016
2576,132381.44093834632
2577,168144.41862330888
2578,84122.43885594979
2579,12536.297855811194
2580,106274.12344652228
2581,111939.62473816448
2582,154891.9804322163
2583,265285.51034427295
2584,185811.98120157118
2585,191710.27080551814
2586,227529.43145198235
2587,204110.39101478015
2588,144507.8302181377
2589,164068.55530275684
2590,226605.62199368817
2591,252578.76427161088
2592,211524.59806841705
2593,242899.88152115
2594,193609.0150842825
2595,231124.91536543984
2596,309326.21034547454
2597,204242.9164482539
2598,274879.54263696214
2599,336684.2073191083
2600,148196.70986842085
2601,158548.66916268738
2602,65858.25142412493
2603,82212.14377839817
2604,66530.38165109674
2605,67154.65806219168
2606,153034.90455875173
2607,218407.17715085763
2608,204264.71296448773
2609,173863.4009565476
2610,104716.39034473081
2611,120549.09031591937
2612,159493.71332772332
2613,135425.08959012944
2614,108070.77300682594
2615,176622.307537799
2616,165800.1481479262
2617,198316.0370437468
2618,244919.29644096806
2619,205757.6320985614
2620,180421.2312444609
2621,176972.9236418414
2622,187979.90049987053
2623,233343.2096238581
2624,288426.7739344791
2625,260583.52532371017
2626,176210.95876252558
2627,158369.58531874488
2628,395436.2533388757
2629,430984.17265663575
2630,321595.01167098805
2631,428823.8809032403
2632,370130.28988257423
2633,270878.85186799103
2634,374383.1014941358
2635,168480.49792510667
2636,179025.84856881993
2637,217668.73205265193
2638,258853.10388401477
2639,186797.22297614603
2640,152157.25959971105
2641,92382.93610789557
2642,189975.20774577186
2643,108998.49800959788
2644,112550.34994041058
2645,112776.91045622854
2646,101405.88472831156
2647,115060.07832212606
2648,141077.17384508415
2649,155806.86374534573
2650,134211.71053369786
2651,142623.2138097803
2652,368155.5412786687
2653,244206.55632658722
2654,252279.730769058
2655,371773.91995027335
2656,316810.5026607034
2657,349701.55361598777
2658,303353.05915240804
2659,297472.51045308774
2660,343411.0126386895
2661,330930.45655225776
2662,360330.5893365815
2663,268768.5721871103
2664,294827.73967916984
2665,318678.8950556074
2666,289708.8913314706
2667,187579.36427870556
2668,195086.28464713832
2669,193842.64032110595
2670,281071.56891679764
2671,201203.5763358979
2672,203000.94833810627
2673,205880.58402747032
2674,205396.15687227785
2675,174884.92150264
2676,217355.37618745095
2677,204441.82967194938
2678,258131.59166290844
2679,263643.38618907984
2680,272954.60457701376
2681,393553.0611008939
2682,305488.9583516617
2683,450481.17449746164
2684,303202.6535408362
2685,321376.59599766904
2686,248791.42252247361
2687,279570.6725844343
2688,215884.87896086928
2689,207979.24690255406
2690,366034.0105822366
2691,195138.65147002833
2692,131052.92251631734
2693,208834.10591799812
2694,138119.31049877405
2695,206539.6910853167
2696,197063.21913779713
2697,180189.07701652916
2698,220805.911787424
2699,175854.9779846843
2700,155054.9180861474
2701,163956.42627608334
2702,111166.95078922482
2703,142490.71038875193
2704,136947.6765077624
2705,100314.35390691506
2706,100338.17199297389
2707,126076.62347034784
2708,115022.92241503298
2709,102296.81019666838
2710,117735.47842099564
2711,265493.12611015653
2712,353203.16050377954
2713,169858.31467076996
2714,158811.54693068075
2715,172477.43197176605
2716,148342.81839518482
2717,193229.07727341517
2718,223579.09621377103
2719,146959.71798757953
2720,194734.2647718403
2721,132138.81053822907
2722,182415.18765654066
2723,168251.67528026015
2724,124505.45994198578
2725,124769.02289421298
2726,133481.03134254576
2727,157472.17973579164
2728,189397.28217295324
2729,139359.81466182764
2730,139391.1948343902
2731,133729.0196765298
2732,124434.43856876087
2733,148691.6311996691
2734,148341.04546739487
